Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
33,26-10-2012,1845670.4,0,8.65,3.76,217.644,7.923
34,05-02-2010,1371009.7,0,52.88,2.439,212.009,8.656
34,12-02-2010,1608982.01,1,51.57,2.614,213.019,8.718
34,19-02-2010,1458148.32,0,50.58,2.543,209.727,8.339
34,26-02-2010,1492483.42,0,53.16,2.507,211.361,8.396
34,05-03-2010,1314909.3,0,59.35,2.653,211.579,8.512
34,12-03-2010,1410072.85,0,70.4,2.654,213.298,8.258
34,19-03-2010,1393341.27,0,57.06,2.518,213.059,8.484
34,26-03-2010,1610281.58,0,66.65,2.594,209.716,8.079
34,02-04-2010,1636761.18,0,73.68,2.485,211.706,8.257
34,09-04-2010,1500989.96,0,72.24,2.523,211.954,8.392
34,16-04-2010,1355466.49,0,67.45,2.636,210.983,8.162
34,23-04-2010,1478092.96,0,64.75,2.676,212.283,8.692
34,30-04-2010,1575718.77,0,73.51,2.638,212.133,8.562
34,07-05-2010,1500050.88,0,66.52,2.605,212.317,8.648
34,14-05-2010,1363232.4,0,64.0,2.749,210.657,8.303
34,21-05-2010,1406080.15,0,65.37,2.791,212.683,8.001
34,28-05-2010,1493981.02,0,58.49,2.772,211.459,8.39
34,04-06-2010,1502651.52,0,56.03,2.411,212.611,8.24
34,11-06-2010,1507667.36,0,56.01,2.763,211.522,8.124
34,18-06-2010,1261919.66,0,57.82,2.722,212.471,8.434
34,25-06-2010,1129363.84,0,60.38,2.685,212.124,8.266
34,02-07-2010,1273247.39,0,42.88,2.633,212.566,8.161
34,09-07-2010,1200251.24,0,38.0,2.649,212.232,8.229
34,16-07-2010,1405998.68,0,45.86,2.653,213.02,8.459
34,23-07-2010,1283841.92,0,37.27,2.713,212.29,8.43
34,30-07-2010,1295392.27,0,42.29,2.708,213.576,8.323
34,06-08-2010,1131825.51,0,26.7,2.93,212.061,8.508
34,13-08-2010,1278680.9,0,25.22,2.687,212.295,8.164
34,20-08-2010,1352251.88,0,22.51,2.82,212.14,8.299
34,27-08-2010,1271180.87,0,21.27,2.694,212.42,8.296
34,03-09-2010,1169072.82,0,14.23,2.825,211.721,8.335
34,10-09-2010,1199079.13,1,17.38,2.767,212.868,8.416
34,17-09-2010,1324084.45,0,5.04,2.689,212.236,8.489
34,24-09-2010,1164661.55,0,9.47,2.792,212.348,8.371
34,01-10-2010,1054638.18,0,5.62,2.771,212.94,8.496
34,08-10-2010,1140116.45,0,2.24,2.964,213.581,8.017
34,15-10-2010,1140041.01,0,14.06,2.843,214.446,8.361
34,22-10-2010,1197378.07,0,11.02,2.847,213.961,8.22
34,29-10-2010,1141245.02,0,11.56,2.844,212.775,8.19
34,05-11-2010,1206569.88,0,19.08,2.917,212.577,7.905
34,12-11-2010,1060699.73,0,27.43,2.839,212.828,8.389
34,19-11-2010,1219539.0,0,21.5,2.908,213.265,8.07
34,26-11-2010,1326688.31,1,11.8,2.938,213.691,8.483
34,03-12-2010,1684760.91,0,40.58,2.955,213.646,8.122
34,10-12-2010,1857701.39,0,23.17,2.823,213.031,8.162
34,17-12-2010,1737418.75,0,26.46,2.834,214.589,8.238
34,24-12-2010,1487779.59,0,34.56,2.751,211.125,8.598
34,31-12-2010,1934443.97,1,16.51,2.848,212.532,8.045
34,07-01-2011,1283111.43,0,38.2,2.772,213.741,8.005
34,14-01-2011,1142158.1,0,39.04,3.018,213.203,8.315
34,21-01-2011,1196361.67,0,44.49,3.063,213.478,8.011
34,28-01-2011,1188633.79,0,39.87,3.055,213.283,8.397
34,04-02-2011,1547783.77,0,53.24,2.962,214.133,8.083
34,11-02-2011,1752468.44,1,61.31,2.949,213.396,8.03
34,18-02-2011,1253689.06,0,51.67,2.821,212.605,8.283
34,25-02-2011,1370875.39,0,53.01,2.977,212.235,8.186
34,04-03-2011,1538983.62,0,56.44,3.02,214.521,8.162
34,11-03-2011,1341865.76,0,67.27,3.073,213.179,7.846
34,18-03-2011,1451572.08,0,61.92,3.202,213.322,8.021
34,25-03-2011,1496425.04,0,64.2,3.182,212.399,8.562
34,01-04-2011,1342406.77,0,74.81,3.035,215.149,7.911
34,08-04-2011,1645076.87,0,82.97,3.225,213.28,8.243
34,15-04-2011,1393846.8,0,73.3,3.013,216.358,8.238
34,22-04-2011,1596594.45,0,68.07,2.926,214.226,8.072
34,29-04-2011,1478409.9,0,73.7,3.072,214.695,8.309
34,06-05-2011,1438990.81,0,54.02,3.278,213.631,8.214
34,13-05-2011,1544898.98,0,72.97,2.97,213.831,7.975
34,20-05-2011,1591586.15,0,67.1,3.123,214.668,8.261
34,27-05-2011,1621006.87,0,73.55,3.101,214.881,8.428
34,03-06-2011,1481047.48,0,57.59,2.961,213.066,8.173
34,10-06-2011,1474775.56,0,51.39,3.135,213.837,8.164
34,17-06-2011,1537926.8,0,57.96,3.134,214.456,8.008
34,24-06-2011,1515389.18,0,57.07,3.149,214.836,8.18
34,01-07-2011,1396708.85,0,36.86,3.193,214.732,8.088
34,08-07-2011,1292223.53,0,32.74,3.025,214.299,7.879
34,15-07-2011,1304700.6,0,48.46,3.251,214.378,8.199
34,22-07-2011,1312667.88,0,41.72,3.035,213.638,8.171
34,29-07-2011,1494474.08,0,42.61,3.293,214.72,7.979
34,05-08-2011,1131336.06,0,25.08,3.086,215.902,7.952
34,12-08-2011,1203279.24,0,25.45,3.249,214.007,7.764
34,19-08-2011,1287380.96,0,19.5,3.039,215.173,8.221
34,26-08-2011,1175557.9,0,24.47,3.295,216.902,8.098
34,02-09-2011,1067953.72,0,21.83,3.352,215.628,8.22
34,09-09-2011,1410832.41,1,3.68,3.103,215.582,7.96
34,16-09-2011,1114479.61,0,6.59,3.053,216.137,7.688
34,23-09-2011,1306101.86,0,14.14,3.135,215.953,7.563
34,30-09-2011,1043911.8,0,12.37,3.183,218.069,7.703
34,07-10-2011,968962.59,0,17.02,3.078,216.079,7.829
34,14-10-2011,1044159.05,0,12.63,3.289,215.585,8.364
34,21-10-2011,989569.89,0,14.33,3.266,216.555,7.849
34,28-10-2011,1131991.28,0,6.59,3.227,216.264,7.953
34,04-11-2011,982787.74,0,22.65,3.264,215.259,8.013
34,11-11-2011,1224342.08,0,5.43,3.253,214.859,7.803
34,18-11-2011,1216556.41,0,16.65,3.259,215.875,7.84
34,25-11-2011,1236853.13,1,17.98,3.366,216.737,7.936
34,02-12-2011,1780253.27,0,24.16,3.312,215.326,8.226
34,09-12-2011,1626238.04,0,24.4,3.403,216.56,7.801
34,16-12-2011,1913660.4,0,21.13,3.212,216.477,7.998
34,23-12-2011,1492779.98,0,24.22,3.247,216.923,7.895
34,30-12-2011,1689789.78,1,22.07,3.282,217.054,7.986
34,06-01-2012,1466079.51,0,49.17,3.243,215.471,8.108
34,13-01-2012,1569475.42,0,41.77,3.204,216.305,7.602
34,20-01-2012,1256598.96,0,41.44,3.413,215.838,8.236
34,27-01-2012,1478306.34,0,35.71,3.364,217.088,8.301
34,03-02-2012,1390457.08,0,60.98,3.298,215.71,7.674
34,10-02-2012,1565984.54,1,45.43,3.503,215.392,7.62
34,17-02-2012,1511555.39,0,48.29,3.431,215.451,7.95
34,24-02-2012,1360090.19,0,52.25,3.295,215.614,7.634
34,02-03-2012,1483405.02,0,66.32,3.262,215.983,7.857
34,09-03-2012,1273985.25,0,52.64,3.463,217.863,7.71
34,16-03-2012,1436930.05,0,62.16,3.321,217.825,7.606
34,23-03-2012,1595004.78,0,74.37,3.416,216.821,7.805
34,30-03-2012,1474895.86,0,68.0,3.585,218.588,7.888
34,06-04-2012,1419843.28,0,70.82,3.377,216.967,7.512
34,13-04-2012,1687026.79,0,73.93,3.487,216.706,7.884
34,20-04-2012,1597116.41,0,68.07,3.29,217.461,7.907
34,27-04-2012,1462590.16,0,64.01,3.283,217.098,7.839
34,04-05-2012,1350317.75,0,73.21,3.466,218.273,7.951
34,11-05-2012,1639076.99,0,61.55,3.338,217.473,7.795
34,18-05-2012,1514020.28,0,68.96,3.337,216.58,7.353
34,25-05-2012,1521414.27,0,79.93,3.48,217.243,7.772
34,01-06-2012,1261894.81,0,54.22,3.562,216.478,7.604
34,08-06-2012,1185721.23,0,54.84,3.389,218.703,7.664
34,15-06-2012,1314829.58,0,49.32,3.514,217.902,7.821
34,22-06-2012,1357045.02,0,52.14,3.431,217.817,7.773
34,29-06-2012,1428429.34,0,51.7,3.448,217.258,8.018
34,06-07-2012,1411736.12,0,38.32,3.492,219.16,7.89
34,13-07-2012,1471670.49,0,43.74,3.528,218.656,7.431
34,20-07-2012,1429157.86,0,43.71,3.582,216.701,7.911
34,27-07-2012,1298946.86,0,36.48,3.466,216.425,7.835
34,03-08-2012,1275463.79,0,35.61,3.413,216.796,7.702
34,10-08-2012,1312701.12,0,28.1,3.575,218.019,7.724
34,17-08-2012,1149587.79,0,22.22,3.522,218.356,8.014
34,24-08-2012,1177540.9,0,26.21,3.529,218.221,7.372
34,31-08-2012,969390.83,0,22.13,3.532,215.128,8.105
34,07-09-2012,1382471.29,1,16.4,3.471,216.63,7.703
34,14-09-2012,1043720.69,0,8.64,3.489,216.58,7.718
34,21-09-2012,1145425.81,0,20.46,3.485,218.417,7.984
34,28-09-2012,1283693.95,0,5.07,3.64,217.629,7.667
34,05-10-2012,1212838.29,0,10.26,3.685,217.421,7.594
34,12-10-2012,1009943.2,0,10.68,3.662,219.084,7.976
34,19-10-2012,1136999.68,0,7.54,3.779,220.076,7.598
34,26-10-2012,952527.9,0,11.76,3.657,218.331,7.923
35,05-02-2010,2612493.12,0,53.86,2.538,213.558,8.63
35,12-02-2010,2981493.31,1,59.86,2.532,210.173,8.018
35,19-02-2010,2326199.27,0,57.77,2.491,210.78,8.29
35,26-02-2010,2736824.8,0,52.48,2.6,212.479,8.445
35,05-03-2010,2738210.65,0,77.84,2.64,211.563,7.96
35,12-03-2010,2403233.24,0,66.29,2.609,211.402,8.338
35,19-03-2010,2879260.3,0,70.02,2.329,212.068,8.122
35,26-03-2010,2997512.17,0,64.32,2.656,211.816,8.664
35,02-04-2010,2877198.42,0,75.8,2.695,211.55,8.497
35,09-04-2010,2765061.32,0,68.07,2.64,211.071,8.573
35,16-04-2010,2509530.92,0,63.65,2.667,211.638,8.425
35,23-04-2010,2596011.71,0,76.59,2.568,213.959,8.43
35,30-04-2010,2264064.79,0,72.24,2.664,213.813,8.493
35,07-05-2010,2471893.53,0,62.81,2.748,211.868,8.275
35,14-05-2010,2438781.03,0,61.38,2.692,211.377,8.644
35,21-05-2010,2742510.05,0,59.47,2.665,210.006,7.894
35,28-05-2010,2293687.18,0,66.25,2.458,212.132,8.317
35,04-06-2010,2489525.24,0,58.66,2.852,214.175,8.415
35,11-06-2010,2595153.36,0,63.87,2.725,211.909,8.219
35,18-06-2010,2546534.32,0,46.82,2.816,210.859,8.18
35,25-06-2010,2397406.93,0,63.73,2.673,211.199,8.563
35,02-07-2010,2447998.58,0,31.6,2.794,212.236,8.276
35,09-07-2010,2264139.31,0,44.14,2.658,212.581,8.013
35,16-07-2010,2002585.48,0,35.61,2.712,212.049,8.289
35,23-07-2010,2391950.89,0,33.41,2.712,213.953,8.471
35,30-07-2010,2613491.18,0,37.02,2.639,213.083,8.092
35,06-08-2010,2203605.97,0,24.78,2.968,214.37,8.384
35,13-08-2010,2335709.06,0,21.77,2.899,212.285,7.962
35,20-08-2010,2391185.16,0,27.73,2.715,212.932,8.307
35,27-08-2010,2210259.09,0,19.97,2.916,213.997,8.172
35,03-09-2010,1687940.14,0,16.76,3.098,212.094,7.89
35,10-09-2010,2231154.9,1,15.08,2.902,211.985,8.237
35,17-09-2010,1942163.51,0,8.3,2.86,211.128,8.403
35,24-09-2010,1949770.75,0,18.94,2.817,211.325,8.338
35,01-10-2010,1820934.14,0,15.47,2.906,214.227,8.181
35,08-10-2010,2024042.89,0,9.93,2.907,212.125,8.312
35,15-10-2010,1846226.19,0,16.88,2.729,213.576,8.152
35,22-10-2010,2228487.66,0,19.71,2.878,214.62,8.101
35,29-10-2010,1960758.01,0,7.96,2.913,212.138,8.035
35,05-11-2010,2062632.83,0,21.76,2.993,213.433,8.16
35,12-11-2010,2086128.56,0,8.76,2.881,213.339,8.235
35,19-11-2010,1985914.16,0,17.98,2.628,212.461,8.094
35,26-11-2010,2257559.51,1,13.67,2.93,213.614,8.465
35,03-12-2010,2722887.05,0,21.6,2.886,213.53,8.22
35,10-12-2010,2940957.99,0,30.43,2.999,214.588,8.003
35,17-12-2010,2430706.42,0,33.03,3.012,212.986,8.134
35,24-12-2010,2811945.3,0,31.43,2.802,213.021,8.312
35,31-12-2010,2971616.93,1,26.82,2.842,212.241,8.243
35,07-01-2011,2352068.58,0,42.6,2.844,213.559,8.518
35,14-01-2011,2316192.71,0,36.0,2.983,213.566,8.017
35,21-01-2011,2447494.15,0,46.2,2.994,213.526,7.932
35,28-01-2011,2370880.33,0,42.39,2.771,212.227,8.49
35,04-02-2011,2301640.88,0,48.04,3.08,215.133,8.008
35,11-02-2011,2777417.78,1,55.4,2.983,213.758,7.935
35,18-02-2011,2744705.26,0,52.88,2.818,214.908,7.938
35,25-02-2011,2748325.72,0,55.77,2.902,214.304,8.123
35,04-03-2011,2569201.9,0,76.59,3.039,213.946,8.446
35,11-03-2011,2677794.11,0,63.35,3.123,214.965,8.022
35,18-03-2011,2620635.94,0,64.26,3.06,214.629,7.869
35,25-03-2011,2254724.25,0,58.56,2.858,213.631,8.006
35,01-04-2011,2972493.49,0,64.07,2.879,213.592,8.205
35,08-04-2011,2637193.6,0,75.29,3.077,214.711,8.079
35,15-04-2011,2813364.61,0,76.92,3.095,214.533,7.749
35,22-04-2011,2543972.8,0,73.71,2.971,214.56,8.073
35,29-04-2011,2635097.37,0,72.05,2.925,216.372,8.206
35,06-05-2011,2134025.93,0,70.78,3.145,213.797,7.974
35,13-05-2011,2684502.29,0,60.62,3.133,214.725,7.976
35,20-05-2011,2580235.99,0,63.32,2.922,213.595,8.534
35,27-05-2011,2843813.23,0,65.51,3.119,215.52,8.03
35,03-06-2011,2210373.09,0,53.9,3.099,214.268,8.204
35,10-06-2011,2302176.05,0,56.14,3.159,215.775,8.159
35,17-06-2011,2454743.13,0,57.89,3.174,215.399,8.002
35,24-06-2011,2781582.94,0,59.98,3.1,213.796,7.968
35,01-07-2011,2458185.65,0,33.28,3.263,214.982,7.76
35,08-07-2011,2257300.41,0,36.44,3.143,213.121,8.294
35,15-07-2011,2469576.61,0,36.93,3.152,215.844,7.987
35,22-07-2011,2435666.33,0,39.87,3.142,214.158,8.236
35,29-07-2011,2516732.26,0,42.75,3.24,213.909,8.039
35,05-08-2011,1809266.04,0,24.82,3.181,215.286,8.095
35,12-08-2011,2038267.31,0,25.6,3.206,215.559,8.32
35,19-08-2011,2318391.93,0,33.24,3.13,213.818,8.301
35,26-08-2011,2375694.37,0,25.68,3.108,214.958,8.051
35,02-09-2011,1907155.26,0,7.44,3.179,215.112,7.878
35,09-09-2011,2473729.0,1,22.06,3.12,215.51,7.739
35,16-09-2011,2222247.54,0,11.55,2.98,216.348,7.864
35,23-09-2011,1785955.68,0,19.46,3.189,215.771,7.994
35,30-09-2011,1975019.75,0,21.14,3.174,215.399,7.983
35,07-10-2011,2226299.15,0,13.2,3.224,215.07,7.867
35,14-10-2011,1888977.3,0,10.3,3.396,214.627,7.821
35,21-10-2011,2122938.78,0,9.59,3.162,215.455,7.99
35,28-10-2011,1840995.37,0,3.29,3.326,216.322,7.755
35,04-11-2011,1816740.03,0,15.81,3.204,217.163,7.924
35,11-11-2011,2093902.35,0,8.43,3.118,215.687,7.914
35,18-11-2011,1774516.7,0,20.33,3.268,217.059,7.779
35,25-11-2011,1885903.52,1,17.99,3.339,216.045,8.061
35,02-12-2011,3358600.47,0,22.65,3.412,215.742,8.03
35,09-12-2011,2329836.39,0,30.11,3.264,214.234,8.043
35,16-12-2011,2587934.09,0,21.05,3.226,215.879,7.955
35,23-12-2011,2626322.56,0,30.26,3.442,215.758,8.114
35,30-12-2011,3667501.77,1,19.82,3.408,216.266,7.978
35,06-01-2012,2302240.32,0,43.33,3.574,216.301,8.177
35,13-01-2012,2415965.16,0,34.23,3.417,216.171,8.29
35,20-01-2012,2168165.05,0,44.76,3.176,216.933,7.861
35,27-01-2012,2362270.07,0,47.02,3.204,216.563,7.752
35,03-02-2012,2689275.16,0,53.6,3.349,216.474,7.658
35,10-02-2012,2881132.79,1,58.33,3.268,217.828,8.002
35,17-02-2012,2653410.9,0,47.89,3.302,214.529,7.886
35,24-02-2012,2595917.09,0,51.38,3.367,217.409,7.725
35,02-03-2012,2763266.18,0,76.5,3.474,215.594,7.82
35,09-03-2012,2516855.84,0,68.48,3.293,217.063,7.783
35,16-03-2012,2595152.02,0,68.75,3.576,215.879,7.916
35,23-03-2012,2708397.72,0,69.03,3.411,216.048,7.702
35,30-03-2012,2907782.94,0,66.63,3.462,215.029,8.044
35,06-04-2012,2707784.62,0,70.76,3.499,217.81,7.764
35,13-04-2012,2525547.39,0,72.43,3.381,216.971,7.396
35,20-04-2012,3194925.15,0,77.32,3.472,216.037,7.553
35,27-04-2012,2738470.66,0,66.49,3.384,217.433,7.634
35,04-05-2012,2391083.53,0,66.12,3.349,217.092,7.84
35,11-05-2012,2660022.85,0,68.59,3.536,216.019,7.872
35,18-05-2012,2732831.33,0,64.26,3.441,217.436,7.657
35,25-05-2012,2643568.81,0,61.97,3.394,215.756,7.431
35,01-06-2012,2605811.17,0,45.22,3.533,217.165,8.127
35,08-06-2012,2478028.42,0,57.55,3.433,216.686,7.666
35,15-06-2012,2321691.69,0,52.08,3.557,216.861,7.973
35,22-06-2012,2714179.3,0,58.73,3.693,219.018,7.578
35,29-06-2012,2604725.49,0,43.89,3.344,217.851,7.838
35,06-07-2012,2431947.08,0,37.57,3.422,215.651,7.553
35,13-07-2012,2571820.91,0,44.3,3.563,217.654,8.064
35,20-07-2012,2168737.57,0,44.72,3.649,217.808,7.821
35,27-07-2012,2232539.47,0,41.9,3.469,218.699,7.85
35,03-08-2012,1972042.05,0,28.51,3.679,216.795,7.649
35,10-08-2012,2044966.72,0,24.8,3.7,217.667,7.816
35,17-08-2012,1957910.43,0,29.25,3.56,218.429,7.874
35,24-08-2012,2155447.52,0,21.58,3.525,219.442,7.972
35,31-08-2012,2145870.55,0,38.7,3.436,217.431,7.935
35,07-09-2012,2177678.94,1,9.78,3.64,220.551,7.508
35,14-09-2012,1807764.97,0,8.64,3.558,218.958,7.989
35,21-09-2012,2071884.34,0,17.06,3.677,217.193,7.823
35,28-09-2012,2179842.54,0,19.48,3.377,218.166,7.838
35,05-10-2012,1967901.66,0,14.03,3.513,219.51,7.799
35,12-10-2012,1831352.23,0,10.18,3.81,218.796,7.681
35,19-10-2012,1689257.48,0,8.87,3.548,216.332,7.695
35,26-10-2012,1946983.13,0,6.85,3.602,216.624,7.854
36,05-02-2010,1900182.14,0,43.51,2.43,211.516,8.642
36,12-02-2010,2158018.71,1,61.57,2.479,211.423,8.757
36,19-02-2010,1862035.37,0,60.27,2.764,211.588,8.345
36,26-02-2010,2149510.86,0,61.52,2.694,212.866,8.443
36,05-03-2010,1915770.37,0,65.74,2.512,212.749,8.752
36,12-03-2010,2123982.42,0,60.78,2.604,212.581,8.198
36,19-03-2010,2059692.18,0,63.03,2.67,210.827,8.579
36,26-03-2010,2142404.37,0,61.3,2.606,209.687,8.313
36,02-04-2010,2110161.1,0,61.14,2.376,209.494,8.665
36,09-04-2010,2127573.78,0,67.34,2.728,211.429,8.454
36,16-04-2010,2044970.98,0,67.65,2.663,212.607,8.363
36,23-04-2010,2230160.53,0,68.29,2.404,212.116,8.158
36,30-04-2010,2185918.11,0,69.55,2.644,212.534,8.215
36,07-05-2010,2203494.2,0,67.32,2.648,211.113,8.494
36,14-05-2010,2200997.56,0,66.55,2.56,211.514,8.363
36,21-05-2010,1868921.1,0,58.06,2.61,211.639,8.358
36,28-05-2010,1995781.82,0,64.89,2.636,211.004,8.351
36,04-06-2010,1889501.57,0,57.48,2.611,212.34,8.188
36,11-06-2010,1753928.32,0,56.49,2.723,211.833,8.296
36,18-06-2010,1890178.64,0,62.01,2.769,212.901,8.031
36,25-06-2010,2312120.23,0,53.33,2.507,213.14,8.641
36,02-07-2010,1762515.5,0,34.77,2.745,213.781,8.274
36,09-07-2010,1888186.02,0,30.67,2.847,212.439,8.179
36,16-07-2010,1826518.42,0,40.77,2.75,212.241,8.649
36,23-07-2010,1990114.26,0,48.1,2.79,212.81,8.302
36,30-07-2010,1712239.48,0,40.56,2.64,211.493,8.409
36,06-08-2010,1900427.63,0,24.69,2.872,212.971,8.156
36,13-08-2010,1822848.9,0,27.74,2.868,210.399,8.366
36,20-08-2010,1432182.0,0,33.5,2.62,213.873,8.629
36,27-08-2010,1799034.93,0,27.39,2.828,212.34,8.202
36,03-09-2010,1675562.31,0,10.94,2.778,213.687,8.626
36,10-09-2010,1824708.92,1,14.69,2.748,211.864,8.497
36,17-09-2010,1596587.92,0,19.77,2.767,212.226,8.359
36,24-09-2010,1714614.13,0,7.99,2.982,212.248,8.461
36,01-10-2010,1786070.2,0,3.7,2.733,212.782,8.077
36,08-10-2010,1574383.21,0,9.0,2.922,213.597,8.303
36,15-10-2010,1667436.48,0,16.19,2.751,214.81,7.993
36,22-10-2010,1546513.23,0,2.97,2.802,213.177,8.153
36,29-10-2010,1482628.24,0,3.07,2.735,213.582,8.256
36,05-11-2010,1685464.74,0,20.64,2.745,212.93,8.124
36,12-11-2010,1578430.2,0,14.26,2.856,211.447,8.398
36,19-11-2010,1378538.03,0,14.6,2.792,212.386,8.525
36,26-11-2010,2031623.14,1,8.75,3.015,213.932,8.16
36,03-12-2010,2309943.89,0,27.23,2.923,213.726,8.293
36,10-12-2010,2210910.22,0,35.98,2.881,213.336,7.953
36,17-12-2010,1989867.03,0,34.31,2.998,212.956,8.206
36,24-12-2010,2307128.46,0,20.15,2.915,213.006,7.991
36,31-12-2010,2228740.95,1,24.59,2.743,211.425,8.086
36,07-01-2011,1818432.38,0,30.66,3.046,213.611,8.122
36,14-01-2011,1756512.82,0,34.31,2.974,213.578,8.024
36,21-01-2011,1854406.44,0,33.86,2.893,213.469,8.089
36,28-01-2011,1987253.76,0,39.61,2.956,214.651,8.294
36,04-02-2011,1876979.3,0,50.76,2.916,214.57,8.284
36,11-02-2011,2029647.82,1,58.06,2.872,214.398,8.145
36,18-02-2011,1755465.28,0,52.83,3.185,214.119,8.61
36,25-02-2011,2117768.39,0,58.75,2.713,213.916,8.276
36,04-03-2011,2013780.14,0,61.98,3.104,213.591,8.092
36,11-03-2011,2260445.74,0,60.3,3.157,214.173,8.342
36,18-03-2011,2161003.97,0,61.14,3.122,214.628,7.917
36,25-03-2011,2297176.46,0,60.87,3.161,214.939,8.111
36,01-04-2011,1941371.21,0,62.09,2.958,214.081,8.547
36,08-04-2011,2096177.26,0,61.46,2.889,215.24,7.981
36,15-04-2011,2050046.14,0,73.81,3.018,214.537,8.207
36,22-04-2011,1610136.36,0,69.17,3.058,215.202,7.942
36,29-04-2011,2027347.7,0,73.4,3.126,214.533,8.154
36,06-05-2011,1825127.13,0,68.48,3.152,214.598,8.573
36,13-05-2011,1863481.18,0,66.8,2.949,215.422,7.759
36,20-05-2011,2055907.89,0,62.81,3.093,213.946,7.958
36,27-05-2011,2436061.79,0,64.77,3.215,215.228,8.01
36,03-06-2011,1875549.64,0,57.46,3.003,215.007,8.157
36,10-06-2011,2102409.08,0,49.74,3.109,214.39,8.346
36,17-06-2011,1822334.51,0,51.8,3.143,216.017,7.771
36,24-06-2011,1932958.25,0,54.94,3.104,214.698,7.988
36,01-07-2011,2135855.77,0,41.92,3.247,214.477,8.513
36,08-07-2011,1723283.72,0,46.65,3.196,216.966,7.967
36,15-07-2011,1875924.27,0,37.37,3.033,215.08,8.085
36,22-07-2011,1982515.36,0,39.94,3.147,216.695,8.149
36,29-07-2011,1767709.49,0,40.95,2.972,213.144,8.442
36,05-08-2011,1950217.38,0,21.92,3.191,215.717,8.135
36,12-08-2011,1689003.67,0,32.5,3.086,216.135,7.923
36,19-08-2011,1834551.48,0,19.53,2.997,215.135,7.809
36,26-08-2011,1608790.98,0,23.59,3.198,216.534,7.703
36,02-09-2011,1618881.17,0,14.92,3.231,216.478,8.148
36,09-09-2011,1884109.53,1,15.54,3.233,213.905,7.944
36,16-09-2011,1859257.76,0,16.31,3.108,214.106,7.928
36,23-09-2011,1519053.93,0,9.92,3.317,216.96,7.984
36,30-09-2011,1664715.17,0,16.58,3.219,214.516,7.843
36,07-10-2011,1547666.07,0,14.67,3.201,215.514,8.084
36,14-10-2011,1544688.79,0,8.5,3.158,214.811,8.484
36,21-10-2011,1582186.79,0,16.83,3.402,215.4,8.024
36,28-10-2011,1806800.81,0,1.94,3.078,215.632,7.865
36,04-11-2011,1671506.44,0,12.84,3.462,215.315,8.307
36,11-11-2011,1587811.5,0,16.84,3.215,216.369,8.264
36,18-11-2011,1792470.86,0,12.32,3.242,217.412,8.096
36,25-11-2011,1810865.58,1,15.59,3.271,216.216,8.139
36,02-12-2011,1994153.36,0,31.84,3.337,213.594,8.077
36,09-12-2011,2415298.41,0,29.3,3.39,216.33,8.009
36,16-12-2011,2023729.85,0,22.52,3.379,217.163,8.252
36,23-12-2011,2233884.67,0,27.04,3.204,214.996,7.972
36,30-12-2011,2377116.84,1,30.73,3.265,215.866,7.942
36,06-01-2012,1935960.62,0,36.38,3.445,215.659,8.111
36,13-01-2012,1825304.76,0,32.26,3.386,216.731,7.96
36,20-01-2012,1913828.56,0,35.3,3.468,216.107,7.698
36,27-01-2012,1711521.15,0,36.29,3.238,215.833,7.742
36,03-02-2012,1710430.25,0,59.03,3.355,217.669,7.679
36,10-02-2012,2343071.38,1,55.74,3.552,216.948,8.493
36,17-02-2012,1920039.9,0,56.18,3.151,216.845,7.884
36,24-02-2012,1925844.71,0,54.32,3.36,216.237,8.268
36,02-03-2012,2039382.65,0,66.83,3.36,217.408,7.86
36,09-03-2012,1888758.59,0,56.35,3.424,216.315,7.813
36,16-03-2012,2184946.76,0,73.15,3.486,218.056,8.054
36,23-03-2012,2204069.58,0,60.27,3.584,215.697,7.771
36,30-03-2012,2509078.6,0,69.76,3.457,216.225,7.704
36,06-04-2012,2156834.42,0,69.8,3.417,216.12,7.849
36,13-04-2012,2130517.11,0,69.92,3.472,218.597,7.681
36,20-04-2012,1875290.38,0,66.76,3.463,216.265,7.695
36,27-04-2012,2046817.56,0,70.49,3.476,218.694,7.894
36,04-05-2012,2134128.32,0,59.18,3.345,215.746,8.151
36,11-05-2012,2305763.09,0,63.07,3.371,216.186,7.653
36,18-05-2012,1987493.14,0,65.83,3.322,219.352,7.547
36,25-05-2012,1924767.59,0,72.53,3.508,216.572,7.529
36,01-06-2012,1978503.27,0,50.47,3.501,217.441,7.72
36,08-06-2012,1955786.39,0,49.75,3.529,218.531,7.717
36,15-06-2012,2051610.55,0,55.42,3.612,216.355,8.04
36,22-06-2012,2053053.42,0,55.14,3.621,216.068,7.854
36,29-06-2012,2121726.33,0,50.32,3.546,217.533,7.714
36,06-07-2012,1920536.54,0,37.14,3.56,217.327,7.602
36,13-07-2012,1665976.45,0,38.96,3.386,215.657,7.883
36,20-07-2012,1872798.06,0,41.4,3.539,217.09,8.116
36,27-07-2012,2061688.01,0,43.78,3.562,217.227,7.721
36,03-08-2012,1647605.71,0,30.44,3.762,217.888,7.525
36,10-08-2012,2044399.59,0,19.06,3.643,217.081,7.089
36,17-08-2012,1863077.35,0,22.15,3.509,219.338,7.458
36,24-08-2012,1833484.08,0,22.06,3.434,219.372,7.885
36,31-08-2012,1580899.95,0,26.84,3.627,216.435,7.722
